aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id,brand_name,brand_id,colour,product_short_description,specifications,condition,product_model,model_number,dimensions,keywords,promotional_text,product_type,commission_group,merchant_product_category_path,merchant_product_second_category,merchant_product_third_category,rrp_price,saving,savings_percent,base_price,base_price_amount,base_price_text,product_price_old,delivery_restrictions,delivery_weight,warranty,terms_of_contract,delivery_time,in_stock,stock_quantity,valid_from,valid_to,is_for_sale,web_offer,pre_order,stock_status,size_stock_status,size_stock_amount,merchant_thumb_url,large_image,alternate_image,aw_thumb_url,alternate_image_two,alternate_image_three,alternate_image_four,reviews,average_rating,rating,number_available,ean,isbn,upc,mpn,parent_product_id,product_GTIN,basket_link
https://www.awin1.com/pclick.php?p=36833600334&a=2729530&m=13075,My hero academia: Season 6 (Edición Color) (2 LP-Vinilo).,36833600334,001005106205924,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202312/22/00105106205924____1__640x640.jpg,"Emprende un emocionante viaje musical al reino heroico de My Hero Academia con el vinilo de la 6ª temporada. Esta edición exclusiva ofrece una emocionante experiencia auditiva con dos discos LP de 140 g de color verde, todo ello bellamente envuelto en una cautivadora carátula adornada con ilustraciones de la serie. Incluye la icónica banda sonora de la 6ª temporada de Yuki Hayashi, ¡con los emocionantes temas 'Revengers' y 'Weeee Are Fuxkin Super Hero!', lo que convierte a esta edición en imprescindible para los fans más incondicionales.",Multimedia > Música y grabaciones,42.99,El Corte Ingles ES,13075,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202312%2F22%2F00105106205924____1__640x640.jpg&feedId=33801&k=a0402586f423ad114b3d5214a73e246b9171a1ba,EUR,,2.9 EUR,https://www.elcorteingles.es/musica/A50225366-my-hero-academia-season-6-edicion-color-2-lp-vinilo/,,,EUR42.99,33801,SONY CLASSICAL,,Verde,,,NEW,,19658860571,,,,Música > Bandas Sonoras,,,,,,,,,,,42.99 EUR,Disponible en 48 horas laborales,,,,,1,,,,1,,,In stock,,,,,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202312/22/00105106205924____1__520x520.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202312%2F22%2F00105106205924____1__640x640.jpg&feedId=33801&k=a0402586f423ad114b3d5214a73e246b9171a1ba,,,,,,,,,,,19658860571,,0196588605710,
https://www.awin1.com/pclick.php?p=37638038905&a=2729530&m=13075,One Day (CD).,37638038905,001005106205940,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202404/16/00105106205940____1__640x640.jpg,"Los tres compositores aceptaron plenamente las exigencias del proyecto que se ha convertido en uno de los dramas más vistos de Netflix. 'Ya éramos grandes admiradores del libro, así que cuando nos llamaron para componer la adaptación televisiva de 'One Day', con David Nicholls a la cabeza, aprovechamos la oportunidad. ¡Fue un proyecto de ensueño! Queríamos crear una música que celebrara la historia de amor entre Dex y Em y que también reflejara la nostalgia por el tiempo perdido y el amor perdido que sienten y con la que los espectadores puedan identificarse. La música tuvo que seguir su viaje, a medida que su relación evoluciona a lo largo de los años, pero aún así sentir que estaba arraigada en un solo lugar. En otras palabras, necesitábamos reflejar las vidas y emociones muy diferentes que experimentan a lo largo de veinte años, desde la emoción, el humor, la ira y el desamor. La voz de Jess apareció en la partitura original en delicadas capas entrelazadas y se convirtió en sinónimo de la historia de amor en desarrollo de Dex y Em. Estas voces distintivas también aparecen en varias canciones de la banda sonora de la serie que fueron creadas bajo el apodo artístico de Jess y Tim, 'Vanbur'. Trabajando con la directora principal Molly Manners, el dúo disfrutó creando reelaboraciones personalizadas de sus canciones originales para acompañar la banda sonora de la serie. Los tres hemos trabajado juntos a lo largo de los años y hemos desarrollado una estrecha amistad y colaboración que esperamos se refleje en la partitura'.",Multimedia > Música y grabaciones,14.99,El Corte Ingles ES,13075,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202404%2F16%2F00105106205940____1__640x640.jpg&feedId=33801&k=1025e3a42d799209250e38bef18926a75bff7743,EUR,,2.9 EUR,https://www.elcorteingles.es/musica/A51443943-one-day-cd/,,,EUR14.99,33801,SILVA SCREEN RECORDS,,,,,NEW,,SVSILCD175802,,,,Música > Bandas Sonoras,,,,,,,,,,,14.99 EUR,Disponible en 10 dias laborables (excepto Canarias),,,,,1,,,,1,,,In stock,,,,,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202404/16/00105106205940____1__520x520.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202404%2F16%2F00105106205940____1__640x640.jpg&feedId=33801&k=1025e3a42d799209250e38bef18926a75bff7743,,,,,,,,,,,SVSILCD175802,,5014929000084,
https://www.awin1.com/pclick.php?p=40109149021&a=2729530&m=13075,One Day (LP-Vinilo.,40109149021,001005106205957,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202404/16/00105106205957____2__640x640.jpg,"Basada en el libro más vendido a nivel mundial de David Nicholls, la adapatación a serie televisiva de 'One Day' ya ha demostrado ser muy popular entre el público y la crítica por igual. La guionista multipremiada Nicole Taylor ('Wild Rose', '3 Girls', 'The Nest') adaptó la novela para Drama Republic y Netflix. La historia sigue a Emma (Ambika Mod) y Dexter (Leo Woodall) quienes hablan por primera vez el día de su graduación en 1988. Toman caminos separados pero se encuentran una vez al año en el aniversario a medida que su relación y sus vidas evolucionan. 'Queríamos crear una música que celebrara la historia de amor entre Dex y Em y que también reflejara la nostalgia por el tiempo perdido y el amor perdido que sienten y con la que los espectadores puedan identificarse. La música tuvo que seguir su viaje a medida que su relación evoluciona a lo largo de los años, pero aún así sentir que estaba arraigada en un solo lugar. En otras palabras, necesitábamos reflejar las vidas y emociones muy diferentes que experimentan a lo largo de veinte años, desde la emoción, el humor, la ira y el desamor' (Compositores Anne Nikitin, Jessica Jones, Tim Morrish) La partitura también incluye temas de Jessica y Tim bajo su nombre artístico Vanbur, ampliamente aclamados por derecho propio, incluyendo 'Last Look' y 'Falling Colour'.",Multimedia > Música y grabaciones,55.99,El Corte Ingles ES,13075,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202404%2F16%2F00105106205957____2__640x640.jpg&feedId=33801&k=0980cf6d3c791ce4768240974a551a0de93481aa,EUR,,2.9 EUR,https://www.elcorteingles.es/musica/A51443945-one-day-lp-vinilo/,,,EUR55.99,33801,SILVA SCREEN RECORDS,,Naranja,,,NEW,,SVSILLP175801,,,,Música > Bandas Sonoras,,,,,,,,,,,55.99 EUR,Disponible en 10 dias laborables (excepto Canarias),,,,,1,,,,1,,,In stock,,,,,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202404/16/00105106205957____2__520x520.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202404%2F16%2F00105106205957____2__640x640.jpg&feedId=33801&k=0980cf6d3c791ce4768240974a551a0de93481aa,,,,,,,,,,,SVSILLP175801,,5014929000039,
https://www.awin1.com/pclick.php?p=37683824397&a=2729530&m=13075,Cyberpunk 2077: Phantom Liberty (B.S.O) (LP-Vinilo).,37683824397,001005106205965,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202404/24/00105106205965____1__640x640.jpg,"CYBERPUNK 2077: PHANTOM LIBERTY (ORIGINAL SCORE), un álbum con composiciones de P.T. ADAMCZYK y JACEK PACIORKOWSKI para el nuevo lanzamiento del popular videojuego de CD PROJEKT RED. P.T. Adamczyk vuelve al mundo de Cyberpunk 2077 tras haber compuesto la música del juego original de 2020, esta vez junto al compositor Jacek Paciorkowski, para seguir trabajando sobre el trasfondo contundente, tecnológico y cargado de acción del paisaje sonoro de Cyberpunk 2077. La música de Phantom Liberty, que adentra a los oyentes en el sombrío mundo de los agentes secretos, el espionaje de alto riesgo y la intriga política, pone en primer plano la historia y los personajes del juego, rebosantes de peligro, misterio e intensidad, como el propio juego.",Multimedia > Música y grabaciones,29.99,El Corte Ingles ES,13075,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202404%2F24%2F00105106205965____1__640x640.jpg&feedId=33801&k=66f61b32e7ab836e7bed1d37f5140c7e6e061ca7,EUR,,2.9 EUR,https://www.elcorteingles.es/musica/A51555618-cyberpunk-2077-phantom-liberty-bso-lp-vinilo/,,,EUR29.99,33801,SONY CLASSICAL,,,,,NEW,,,,,,Música > Bandas Sonoras,,,,,,,,,,,29.99 EUR,Disponible en 48 horas laborales,,,,,1,,,,1,,,In stock,,,,,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202404/24/00105106205965____1__520x520.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202404%2F24%2F00105106205965____1__640x640.jpg&feedId=33801&k=66f61b32e7ab836e7bed1d37f5140c7e6e061ca7,,,,,,,,,,,,,0196588481918,
https://www.awin1.com/pclick.php?p=43655761323&a=2729530&m=13075,Scott Pilgrim Takes Off (Original Soundtrack From The Netflix Series) (Edición Color) (2 LP-Vinilo).,43655761323,001005106206013,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202405/29/00105106206013____2__640x640.jpg,"Scott Pilgrim Takes Off' es una serie de televisión de anime desarrollada por Bryan Lee O'Malley y BenDavid Grabinski para Netflix. La serie está basada en las novelas gráficas de Scott Pilgrim escritas y dibujadas por O'Malley. Scott Pilgrim vs. the World, sirve como secuela y reimaginación de la novela gráfica y la película.",Multimedia > Música y grabaciones,42.99,El Corte Ingles ES,13075,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202405%2F29%2F00105106206013____2__640x640.jpg&feedId=33801&k=9c6c0ae56580350b04f2d6f6a94dbd0a87713f94,EUR,,2.9 EUR,https://www.elcorteingles.es/musica/A51873978-scott-pilgrim-takes-off-original-soundtrack-from-the-netflix-series-edicion-color-2-lp-vinilo/,,,EUR42.99,33801,LAKESHORE RECORDS,,Blanco,,,NEW,,MEMLKSLP36478,,,,Música > Bandas Sonoras,,,,,,,,,,,42.99 EUR,Disponible en 10 dias laborables (excepto Canarias),,,,,1,,,,1,,,In stock,,,,,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202405/29/00105106206013____2__520x520.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202405%2F29%2F00105106206013____2__640x640.jpg&feedId=33801&k=9c6c0ae56580350b04f2d6f6a94dbd0a87713f94,,,,,,,,,,,MEMLKSLP36478,,0780163647822,
https://www.awin1.com/pclick.php?p=37951181339&a=2729530&m=13075,Frozen Planet II (LP-Vinilo).,37951181339,001005106206039,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202405/29/00105106206039____2__640x640.jpg,"Edición en vinilo triple de tres colores. En 2011, la serie de la BBC 'Frozen Planet', que se centra en la vida y el medio ambiente en el Ártico y la Antártida, fue aclamada en todo el mundo y recibió cuatro premios Emmy. Más de una década después su secuela, Frozen Planet II regresa utilizando nueva tecnología para mostrar la vida en las partes más frías de nuestro planeta, muchas de las cuales se encuentran bajo una gran amenaza por el cambio climático. Mark Brownlow, productor ejecutivo de la serie, revela que ''Planeta helado II no se trata solo de capturar buenas imágenes, sino que también 'llama la atención sobre los cambios que están ocurriendo ahora'. El multipremiado compositor Hans Zimmer es el autor de la banda sonora del documental siendo uno de los compositores de música para películas más prolíficos y aclamados con más de 150 partituras en su haber. Su relación con la BBC Earth data ya de mucho tiempo atrás habiendo compuesto una larga lista de increible música que incluye lanzamientos anteriores de Silva Screen como 'Seven Worlds One Planet', 'Blue Planet II' y 'Planet Earth II'. El colectivo de compositores Bleeding Fingers Music, empresa conjunta entre el propio Hans Zimmer , su socio comercial Steve Kofsky y Extreme Music, abrazan y fomentan una profunda herencia musical ofreciédonos una intensidad sonora inigualable. La partitura de 'Frozen Planet II' se enriquece con la voz etérea de la cantautora noruega Aurora. 'El equipo de Bleeding Fingers y yo nos sentimos increíblemente privilegiados de tener la oportunidad de marcar un hito en la historia natural tan pionero e importanteo 'Frozen Planet II''. - Hans Zimmer.",Multimedia > Música y grabaciones,88.99,El Corte Ingles ES,13075,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202405%2F29%2F00105106206039____2__640x640.jpg&feedId=33801&k=6cf399a4fe65a7f70e035279db429203ea7258ed,EUR,,2.9 EUR,https://www.elcorteingles.es/musica/A51882921-frozen-planet-ii-lp-vinilo/,,,EUR88.99,33801,SILVA SCREEN RECORDS,,Multicolor,,,NEW,,SVSILLP168701,,,,Música > Bandas Sonoras,,,,,,,,,,,88.99 EUR,Disponible en 48 horas laborales,,,,,1,,,,1,,,In stock,,,,,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202405/29/00105106206039____2__520x520.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202405%2F29%2F00105106206039____2__640x640.jpg&feedId=33801&k=6cf399a4fe65a7f70e035279db429203ea7258ed,,,,,,,,,,,SVSILLP168701,,0738572168773,
https://www.awin1.com/pclick.php?p=37951181340&a=2729530&m=13075,Stingray (LP-Vinilo).,37951181340,001005106206047,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202405/29/00105106206047____2__640x640.jpg,"Edición en vinilo doble de color plateado. Las atmosféricas aventuras acuáticas de la Patrulla de Seguridad Mundial de Acuanautas (WASP) proporcionaron el terreno perfecto para la evolución de la propia odisea musical de Barry Gray. Después de navegar por paisajes de otro mundo con minimalismo experimental en 'Fireball XL5', Gray ancló las hazañas submarinas de 'Stingray' con un cañón en dirección a la tierra. Empleando flautas y suaves sonidos de viento de madera para preparar la escena, la música de Gray llamó la atención sobre la maravilla de la premisa de la serie, empleando exuberantes cuerdas celestiales para el tema de cierre de la serie, 'Aqua Marina' (un canto que cobró vida gracias al solicitado vocalista Gary Molinero). Las hazañas fuera de servicio de los personajes de WASP también le permitieron a Gray volver a sus caminos jazzísticos, y el equipo de producción agregó una cariñosa referencia al compositor en el episodio 'Tune of Danger' con un Piano 'Graystein'. El melodrama episódico cobró vida una vez más con metales audaces, y marchas militares que establecerían la base de los WASP, Marineville, y un inolvidable 'Match of the Oysters' (en 'El secreto de la ostra gigante'). El ADN que presagiaría el tema icónico de las siguientes series de los Anderson..",Multimedia > Música y grabaciones,58.99,El Corte Ingles ES,13075,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202405%2F29%2F00105106206047____2__640x640.jpg&feedId=33801&k=4f26038a07cf5b50f60d7c6e28c162b8c2d2036d,EUR,,2.9 EUR,https://www.elcorteingles.es/musica/A51882922-stingray-lp-vinilo/,,,EUR58.99,33801,SILVA SCREEN RECORDS,,Plata,,,NEW,,SVSILLP169901,,,,Música > Bandas Sonoras,,,,,,,,,,,58.99 EUR,Disponible en 48 horas laborales,,,,,1,,,,1,,,In stock,,,,,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202405/29/00105106206047____2__520x520.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202405%2F29%2F00105106206047____2__640x640.jpg&feedId=33801&k=4f26038a07cf5b50f60d7c6e28c162b8c2d2036d,,,,,,,,,,,SVSILLP169901,,0738572169978,
https://www.awin1.com/pclick.php?p=37957983741&a=2729530&m=13075,I am: Celine Dion (Edición Inglés) (B.S.O) (CD).,37957983741,001005106206054,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202405/30/00105106206054____1__640x640.jpg,"I am: Celine Dion, el próximo documental original en Prime Video, nos ofrece una visión cruda y entre bastidores de la lucha de la icónica superestrella contra una enfermedad que le cambió la vida. Este inspirador documental destaca la música que ha guiado la vida de Celine, al tiempo que muestra la resistencia del espíritu humano. YO SOY: CELINE DION (Original Motion Picture Soundtrack) incluye 13 éxitos clásicos, junto con 7 temas instrumentales.",Multimedia > Música y grabaciones,16.99,El Corte Ingles ES,13075,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202405%2F30%2F00105106206054____1__640x640.jpg&feedId=33801&k=2697a9d63d274724bb85b3a47f5c0351213072dc,EUR,,2.9 EUR,https://www.elcorteingles.es/musica/A51893828-i-am-celine-dion-edicion-ingles-bso-cd/,,,EUR16.99,33801,SONY INTERNACIONAL,,,,,NEW,,19658899772,,,,Música > Bandas Sonoras,,,,,,,,,,,16.99 EUR,Disponible en 48 horas laborales,,,,,1,,,,1,,,In stock,,,,,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202405/30/00105106206054____1__520x520.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202405%2F30%2F00105106206054____1__640x640.jpg&feedId=33801&k=2697a9d63d274724bb85b3a47f5c0351213072dc,,,,,,,,,,,19658899772,,0196588997723,
https://www.awin1.com/pclick.php?p=37957983742&a=2729530&m=13075,Je suis: Celine Dion (Edición Francés) (B.S.O) (CD).,37957983742,001005106206062,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202405/30/00105106206062____1__640x640.jpg,"Je suis: Céline Dion, el próximo documental original en Prime Video, nos ofrece una visión cruda y entre bastidores de la lucha de la icónica superestrella contra una enfermedad que le cambió la vida. Este inspirador documental destaca la música que ha guiado la vida de Celine, al tiempo que muestra la resistencia del espíritu humano. YO SOY: CELINE DION (Original Motion Picture Soundtrack) incluye 13 éxitos clásicos, junto con 7 temas instrumentales.",Multimedia > Música y grabaciones,16.99,El Corte Ingles ES,13075,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202405%2F30%2F00105106206062____1__640x640.jpg&feedId=33801&k=2e827847ede1a1cd88d1a8d50f100770525014ce,EUR,,2.9 EUR,https://www.elcorteingles.es/musica/A51893830-je-suis-celine-dion-edicion-frances-bso-cd/,,,EUR16.99,33801,SONY INTERNACIONAL,,,,,NEW,,19802816552,,,,Música > Bandas Sonoras,,,,,,,,,,,16.99 EUR,Disponible en 10 dias laborables (excepto Canarias),,,,,1,,,,1,,,In stock,,,,,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202405/30/00105106206062____1__520x520.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202405%2F30%2F00105106206062____1__640x640.jpg&feedId=33801&k=2e827847ede1a1cd88d1a8d50f100770525014ce,,,,,,,,,,,19802816552,,0198028165525,
https://www.awin1.com/pclick.php?p=43735208693&a=2729530&m=13075,Broadchurch (LP-Vinilo).,43735208693,001005106206096,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202407/31/00105106206096____1__640x640.jpg,"Este es el álbum completo de la banda sonora ganadora del BAFTA de la exitosa serie policíaca Broadchurch, compuesta por Olafur Arnalds. El álbum combina la mejor música de las temporadas 1 y 2 y es la colección completa de la mejor música para el fan de Broadchurch.",Multimedia > Música y grabaciones,31.99,El Corte Ingles ES,13075,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202407%2F31%2F00105106206096____1__640x640.jpg&feedId=33801&k=400aeb8185b6e1c18bda6bda1ff8f2c831bc5b6f,EUR,,2.9 EUR,https://www.elcorteingles.es/musica/A52618300-broadchurch-lp-vinilo/,,,EUR31.99,33801,CLASSICS & JAZZ UK,,,,,NEW,,0602465678710,,,,Música > Bandas Sonoras,,,,,,,,,,,31.99 EUR,Disponible en 10 dias laborables (excepto Canarias),,,,,1,,,,1,,,In stock,,,,,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202407/31/00105106206096____1__520x520.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202407%2F31%2F00105106206096____1__640x640.jpg&feedId=33801&k=400aeb8185b6e1c18bda6bda1ff8f2c831bc5b6f,,,,,,,,,,,0602465678710,,0602465678710,
https://www.awin1.com/pclick.php?p=43735208694&a=2729530&m=13075,Broadchurch - The Final Chapter (LP-Vinilo).,43735208694,001005106206104,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202407/31/00105106206104____1__640x640.jpg,"Este es el álbum completo de la galardonada banda sonora de la tercera y última temporada de la exitosa serie británica Broadchurch, compuesta e interpretada por Ólafur Arnalds.",Multimedia > Música y grabaciones,31.99,El Corte Ingles ES,13075,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202407%2F31%2F00105106206104____1__640x640.jpg&feedId=33801&k=8c627ad6a043c8d7922068d260973b2f1ed73ea1,EUR,,2.9 EUR,https://www.elcorteingles.es/musica/A52618301-broadchurch-the-final-chapter-lp-vinilo/,,,EUR31.99,33801,CLASSICS & JAZZ UK,,,,,NEW,,0602465678727,,,,Música > Bandas Sonoras,,,,,,,,,,,31.99 EUR,Disponible en 10 dias laborables (excepto Canarias),,,,,1,,,,1,,,In stock,,,,,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202407/31/00105106206104____1__520x520.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202407%2F31%2F00105106206104____1__640x640.jpg&feedId=33801&k=8c627ad6a043c8d7922068d260973b2f1ed73ea1,,,,,,,,,,,0602465678727,,0602465678727,
https://www.awin1.com/pclick.php?p=43735208695&a=2729530&m=13075,Broadchurch - The Final Chapter (CD).,43735208695,001005106206112,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202407/31/00105106206112____1__640x640.jpg,"Este es el álbum completo de la galardonada banda sonora de la tercera y última temporada de la exitosa serie británica Broadchurch, compuesta e interpretada por Ólafur Arnalds.",Multimedia > Música y grabaciones,19.99,El Corte Ingles ES,13075,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202407%2F31%2F00105106206112____1__640x640.jpg&feedId=33801&k=28a1108bae90c11c50a89d9fb4593d5948e94300,EUR,,2.9 EUR,https://www.elcorteingles.es/musica/A52618302-broadchurch-the-final-chapter-cd/,,,EUR19.99,33801,CLASSICS & JAZZ UK,,,,,NEW,,0602465678734,,,,Música > Bandas Sonoras,,,,,,,,,,,19.99 EUR,Disponible en 10 dias laborables (excepto Canarias),,,,,1,,,,1,,,In stock,,,,,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202407/31/00105106206112____1__520x520.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202407%2F31%2F00105106206112____1__640x640.jpg&feedId=33801&k=28a1108bae90c11c50a89d9fb4593d5948e94300,,,,,,,,,,,0602465678734,,0602465678734,
https://www.awin1.com/pclick.php?p=40109149027&a=2729530&m=13075,The Daleks In Colour (CD).,40109149027,001005106206120,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202408/06/00105106206120____1__640x640.jpg,"Como parte de las celebraciones del 60 aniversario de la icónica serie Doctor Who, uno de los capítulos más famosos de la serie, se sometió a una actualización de otro mundo al recibir una coloración artística. Originalmente transmitidos entre diciembre de 1963 y febrero de 1964, los Daleks fueron presentados al público y pronto se convirtieron en uno de los enemigos más formidables y duraderos del Doctor. La historia sigue a la primera tripulación de la TARDIS mientras aterrizan en un bosque petrificado en un planeta alienígena. Decidido a explorar, el Doctor (William Hartnell) conduce a sus compañeros a la ciudad de metal, donde descubren el peligro en cada esquina y los que se convertirán en sus enemigos más letales, los Daleks mutantes. Estos siete episodios originales de 25 minutos han sido coloreados y entrelazados en un 'blockbuster' de 75 minutos. Con un sonido y una banda sonora completamente nueva -creada por Mark Ayres utilizando elementos de la música original de Tristram Cary con una partitura recién grabada - The Daleks se ha actualizado, al mismo tiempo que se garantiza que la historia clásica original siga siendo tan emocionante como cuando comenzó en 1963. MARK AYRES sobre la nueva banda sonora de un clásico de la televisión. 'La instrucción principal fue 'ser audaz' y no apegarse demasiado a la original. Ese original está arraigado en mi ADN de casi 63 años, ¡así que fue un desafío! Pero un buen desafío. 'Hubo un debate inicial sobre hacer una nueva banda sonora completa, pero yo defendí mantener la mayor cantidad posible del original de Tristram Cary. Quería que mi contribución fuera a la vez una celebración y una reinvención: respetuosa con el original, aunque no completamente reverencial. Después de todo, Tristram era amigo mío, al igual que (el diseñador de sonido) Brian Hodgson, y creo que su trabajo es innovador, único y maravilloso. . Este lanzamiento de Silva Screen Records es un conjunto de Doble Cd con la banda sonora completa en el CD 1 y con el CD 2 conteniendo ediciones alternativas y pistas no utilizadas, solo disponibles en este formato.",Multimedia > Música y grabaciones,17.99,El Corte Ingles ES,13075,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202408%2F06%2F00105106206120____1__640x640.jpg&feedId=33801&k=83882f512f14655cb802f35aec7983881d6080fe,EUR,,2.9 EUR,https://www.elcorteingles.es/musica/A52655072-the-daleks-in-colour-cd/,,,EUR17.99,33801,SILVA SCREEN RECORDS,,,,,NEW,,SVSILCD176002,,,,Música > Bandas Sonoras,,,,,,,,,,,17.99 EUR,Disponible en 10 dias laborables (excepto Canarias),,,,,1,,,,1,,,In stock,,,,,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202408/06/00105106206120____1__520x520.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Asgfm.elcorteingles.es%2FSGFM%2Fdctm%2FMEDIA03%2F202408%2F06%2F00105106206120____1__640x640.jpg&feedId=33801&k=83882f512f14655cb802f35aec7983881d6080fe,,,,,,,,,,,SVSILCD176002,,5014929000022,
